channel,message,camembert label,camembert score
"Rebeu
",negative,0.8209142684936523
"noich 
",negative,0.7328392863273621
"babtou 
",positive,0.7741499543190002
"je leur nique la schnèk 
",neutral,0.5406367182731628
"pour la mixité
",positive,0.801297128200531
"je mélange
",neutral,0.5438127517700195
"Fuck le SMIC
",neutral,0.521388590335846
"je vends de la drogue
",negative,0.8887733221054077
"fuck les shmidts
",neutral,0.5108609199523926
"faut que je mange
",neutral,0.5360332727432251
"Salope
",negative,0.6880446672439575
"on a assez travaillé pendant l'esclavage
",neutral,0.5698813199996948
"Gros billet 
",positive,0.6788285374641418
"Abidjan, Brazzaville et Dakar, chauds comme les Boko Haram et Fatah
",positive,0.7450097799301147
"J'ai un nouveau Glock avec 2 chargeurs
",positive,0.8008639216423035
"large est le torse dans le débardeur
",neutral,0.6070222854614258
"Pour tailler la barbe faut un sécateur
",neutral,0.5557980537414551
"Grosse auto, faut qu'du coco, j'suis tout le temps à la pompe à essence
",negative,0.7027876377105713
"Tes potos sont dans le coffre
",neutral,0.6120160818099976
"tout le temps en convalescence
",neutral,0.5838631987571716
"trop feignant 
",negative,0.9609378576278687
"Je serai le coupable et le complice
",neutral,0.6334498524665833
" mon fils va tirer sur ton fils
",neutral,0.5319996476173401
"Mes douilles atterrissent sur la lune 
",neutral,0.523677408695221
"tes couilles atterrissent dans le presse-agrumes
",negative,0.7796362638473511
"Gros, je tombe dans le vide
",negative,0.9974349737167358
"Le son est tellement lourd qu'il est d'une obésité morbide
",negative,0.990763783454895
"Moi je veux des euros
",neutral,0.5767408013343811
"je te parle et c'est déjà trop d'honneur
",positive,0.9293480515480042
"T'as que des zéros
",negative,0.9911895394325256
"t'auras jamais le tableau d'honneur
",neutral,0.5837265253067017
"Je marque des buts 
",neutral,0.5905744433403015
"J'suis sur tous les terrains
",positive,0.7104998230934143
"j'suis goal et attaquants en 4-4-2 comme les Mancuniens
",neutral,0.5601539611816406
"Original 
",positive,0.8493486642837524
"j'fais mal 
",positive,0.9008844494819641
"je ne fais que du sale 
",negative,0.9960951209068298
"je les baise du 1er au 31
",neutral,0.6279429793357849
"Je veux partir pour ne plus voir la nature humaine 
",positive,0.674220860004425
"je m'arrache 
",positive,0.9061052203178406
"telle mère telle fille 
",positive,0.6903189420700073
"grosse bouffonne
",negative,0.981377899646759
"Je crame le gros cul de Marianne
",positive,0.7708361744880676
"Un facial 
",neutral,0.5534587502479553
"c'est pour l'apéro
",neutral,0.6099526882171631
"Hey
",positive,0.773825466632843
"réveille-toi pédé
",neutral,0.6195713877677917
"t'as une drôle de gestuelle
",positive,0.6789339780807495
"Le Sheitan 
",neutral,0.6150454878807068
"Mets-moi ma conso 
",neutral,0.6032481789588928
"Je veux la coke et je veux Cali
",positive,0.7767449021339417
"le roro
",positive,0.6869524121284485
"je suis à bord du rallye
",positive,0.7477061152458191
"9 milli
",neutral,0.622191309928894
"Les larmes sont le sang de l'âme
",positive,0.9195029139518738
"j'ai toujours une arme en fond de gam'
",positive,0.6994010806083679
"Avant de me faire plomber
",negative,0.9134141802787781
"que je crève
",negative,0.7368863224983215
"je dois essayer de dompter mes rêves
",positive,0.7293401956558228
"Faudra que tu t'appliques si tu veux notre biff
",positive,0.8065620064735413
"en un clic, on te fait sauter le soutif'
",neutral,0.6649520993232727
"Fais ce que tu peux
",positive,0.6723642945289612
"je vais pilonner au mortier
",neutral,0.620840311050415
"tu ferais mieux d'apprendre à avorter
",negative,0.7221378684043884
"Rimes sales
",negative,0.9016470313072205
"ballers
",neutral,0.6437948346138
"crime
",neutral,0.6299981474876404
"mal
",negative,0.7266513705253601
"honneur
",positive,0.90821373462677
"À l'heure dans le building
",positive,0.6789948344230652
"chez nous pas de Breitling
",positive,0.6709995269775391
"c'est la dalle qui donne l'heure
",neutral,0.5397243499755859
"J'attends pas qu'on m'aide
",negative,0.6964865326881409
"passons
",neutral,0.6578851342201233
"je viens du bled 
",positive,0.7306450009346008
"boissons à foison
",neutral,0.6181600093841553
"pas de remède 
",negative,0.9288819432258606
"il n'y a que du poison
",negative,0.9547351598739624
"Malhonnête mais pieux : s'il plaît à Dieu
",neutral,0.5613319277763367
"Un jour, je sécherai les larmes et les torrents, les rivières derrière les fenêtres de mes yeux
",positive,0.8226472735404968
"Je me pends au cou de mes rêves
",positive,0.8516003489494324
"je fais la guerre
",neutral,0.6347476243972778
"fais la trêve
",neutral,0.603312075138092
"Dans ma chanson
",neutral,0.6126965284347534
"j'aime tout ce qui est éphémère
",positive,0.8608864545822144
"Père et Mère peuvent rien y faire 
",negative,0.8467394113540649
"c'est le Paradis ou l'Enfer
",positive,0.7197447419166565
"Chaque matin, un nouveau problème est naissant, et blessant
",neutral,0.6014197468757629
"il est comme moi 
",positive,0.8232172131538391
"feignant et méchant
",negative,0.9131560325622559
"Faire du sale
",negative,0.9529013633728027
"quelle que soit la saison
",neutral,0.6221442222595215
"te mettre une balle dans le foie
",neutral,0.6083030700683594
"le caisson
",neutral,0.5374273657798767
"J'm'en bats les couilles de donner la bonne réponse
",negative,0.9861692190170288
"j'veux juste avoir raison
",neutral,0.6114755272865295
"Je sors des cratères
",neutral,0.542484700679779
"Nique ta mère par derrière
",neutral,0.6134743690490723
"Depuis la cour au couloir
",positive,0.73370361328125
"j'ai dû courir pour tout avoir
",negative,0.6970478892326355
"Je sais que 
",positive,0.7092318534851074
"le pouvoir de l'amour n'est rien face à l'amour du pouvoir
",positive,0.7204490900039673
"Mon pire ennemi est dans le miroir
",neutral,0.6593981981277466
"revoir ma Côte d'Ivoire
",positive,0.9209862351417542
"Tout est écrit dans le grimoire
",positive,0.8700104355812073
"le temps est gris-noir difficile d'y voir
",negative,0.9102514982223511
"C'est le son de la Classe C
",neutral,0.6332360506057739
"juste  laisse nous passer
",negative,0.7864197492599487
"Ton sang est déjà glacé
",positive,0.7893818616867065
"seul ton ADN peut nous tracer
",positive,0.8878270387649536
"Double rotor agressif
",positive,0.880736231803894
"Je sais qu'il tourne comme tes seuf
",neutral,0.5040327906608582
"je sais qu'il tourne comme les keufs
",neutral,0.5861169695854187
"l'or se ramollit, et que l'argile durcit
",neutral,0.5388619899749756
"je suis malpoli et que je ne mérite pas mon sursis
",negative,0.7730772495269775
"Plutôt que d'avoir un grand cœur
",negative,0.7782206535339355
"je préfère avoir un grand palace
",negative,0.7967269420623779
"Car tu prends ta race le jour où les balles sortent du FAMAS avec rancœur
",negative,0.696012020111084
"Je fais un hug à mes négros 
",neutral,0.6331950426101685
"Numéro un quand ça kickera
",positive,0.6782318949699402
"numéro deux d'Al-Qaïda
",positive,0.6792492270469666
"Je leur bouffe la schneck pour mardi-gras
",negative,0.7923159599304199
"si tu valides pas
",negative,0.8378719687461853
"on te fatiguera
",negative,0.983963131904602
"Je monte sur le ring 
",positive,0.697530210018158
"dis bonjour au King
",positive,0.8048684000968933
"dis au revoir au bling-bling
",positive,0.820955216884613
"Je ferai du sale 
",negative,0.9645943641662598
"Bitch mon coeur a déménagé
",positive,0.6737757921218872
"Même si ma peine est aménagée
",neutral,0.539625883102417
"Mes sentiments sont déchargés
",positive,0.7383922338485718
"Ramasse ton string et va te laver
",neutral,0.5061481595039368
"Je ne te le répéterai pas
",positive,0.7515648603439331
"Crack
",positive,0.7782896757125854
"héroïne dans des sachets
",neutral,0.5069068074226379
"t'es très près du trépas
",positive,0.8600228428840637
"Du kérosène pour mélanger
",negative,0.7759642004966736
"quelques feuilles de coca
",neutral,0.5071189999580383
"Tu peux l'inhaler
",positive,0.8179638385772705
"tu peux l'injecter
",positive,0.6839435696601868
"le produit est local
",positive,0.7076254487037659
"Tout droit du 9.3
",neutral,0.5932440161705017
"9.4
",neutral,0.6328890323638916
"BSK 
",neutral,0.5687493681907654
"Gros son 
",neutral,0.525283694267273
"Salaud
",negative,0.9757259488105774
"T'es démasqué
",positive,0.7245059609413147
"tu peux faire l'ancien
",neutral,0.5947495102882385
"T'auras pas besoin d'danser comme un indien pour qu'il pleuve des balles
",neutral,0.5089704990386963
"Au fond de la classe 
",neutral,0.5726563334465027
"Quand il y a un flingue
",neutral,0.5098563432693481
"Il y'a plusieurs flingues
",positive,0.6805378198623657
"fais très attention
",positive,0.8127295970916748
"T'es né baltringue, tu meurs baltringue
",negative,0.7237623333930969
"te pose pas de question
",neutral,0.6054354310035706
"j'attaque
",neutral,0.6636102199554443
"Je vais te rayer de la carte
",negative,0.9722695350646973
"Quelques cartouches car je peux pas perdre
",negative,0.6965081691741943
"Je te promets d'être au top
",positive,0.9552820920944214
"Ils ouvrent la bouche que pour de la merde
",negative,0.9655061364173889
"Je viens prendre des sous
",negative,0.7484995126724243
"j'ai le sang qui bout
",neutral,0.6635696887969971
"Illuminati
",neutral,0.5080583691596985
"ton triangle comme la forme de ta chatte
",neutral,0.6612058281898499
"Zongo le Dozo
",positive,0.7046010494232178
"Pute
",negative,0.7835434675216675
"j'ai dit pute
",negative,0.8187816143035889
"À la street, je suis fiancé 
",positive,0.7357807159423828
"Elle est bonne comme Beyoncé 
",positive,0.907060980796814
"Tu jactes, tu jactes, tu jactes, 
",positive,0.8435440063476562
"oui on le sait 
",positive,0.8364689350128174
"Fuck ce que tu penses
",positive,0.6954194903373718
"on sait qui on est
",positive,0.7885623574256897
"Penal-penalty dans ton cavu
",neutral,0.5474789142608643
"Grosse racaille cherche pas le salut
",negative,0.9610143899917603
"Parle-moi de vrais bails pute
",neutral,0.5363396406173706
"dégage de ma vue
",neutral,0.5364498496055603
"Ça bibi sous leur nez
",neutral,0.6152964234352112
"on fait ça toute l'année
",positive,0.7888263463973999
"On n'est pas là pour parler
",neutral,0.5025470852851868
"On a déjà tout cramé
",neutral,0.570970892906189
"Je plane comme l'avion de Pablo
",positive,0.8231700658798218
"J'ai combattu
",positive,0.8139541149139404
"j'ai fait la guerre
",neutral,0.5263991355895996
"je suis pressé ma sœur
",positive,0.8977434635162354
"Je suis sensible
",positive,0.9528835415840149
"touche moi la queue si tu veux toucher mon cœur
",positive,0.772575855255127
"Pour mes sous
",negative,0.8951574563980103
"j'ai la recette
",positive,0.7616923451423645
"Je prends en levrette
",neutral,0.6242458820343018
"À la lunette
",neutral,0.5865313410758972
"à l'aveuglette
",neutral,0.6092712879180908
"je me cure les dents avec leur squelette
",negative,0.7967206239700317
"Comment faire face à la bête ? 
",neutral,0.5764328837394714
"Chien de l'enfer à deux têtes 
",neutral,0.654876172542572
"J'investis tôt dans les narco
",neutral,0.5690393447875977
"Tous mes zombies
",positive,0.7151936888694763
"Même sous ma pucheca
",neutral,0.6432256102561951
"Capuche
",neutral,0.5226746201515198
"boloss 
",positive,0.6907567977905273
"belek à la hnouch
",positive,0.7376359105110168
"c'est la base 
",positive,0.7664574980735779
"Plus c'est dégueu
",neutral,0.5135018229484558
"plus ça plait
",positive,0.8835581541061401
"Je vends du shit 
",neutral,0.532329261302948
"Je fume du bédo
",neutral,0.617562472820282
"j'en roule un
",positive,0.7890450954437256
"T'as le seum
",positive,0.7827377319335938
"Je fais des leum
",neutral,0.5213491320610046
"Je nique des reums
",neutral,0.5060504674911499
"trou de balle
",negative,0.8666521906852722
"des potesca dans le cartable
",neutral,0.5695213675498962
"les thosmy
",positive,0.7370516657829285
"Les mythos
",negative,0.7604081630706787
"nique sa race à tous les haters de la bicrave
",neutral,0.5101613998413086
"les négros vont te clasher
",neutral,0.558596670627594
"les médias vont te lâcher
",neutral,0.6611894965171814
"J'attends que tous ces mythos périssent
",negative,0.8303170204162598
"c'est physique c'est pas cérébral
",neutral,0.6378226280212402
"J'ai des billets dans la poche et dans la boîte de céréales
",neutral,0.577535092830658
"Mon son t'emmène sur la station spatiale
",positive,0.7517783045768738
"Comme un de ces putains de voyage astral
",positive,0.8898880481719971
"Je sais pas comment ça va finir
",negative,0.9302940368652344
" mais je sais qu'un jour tout se paye
",positive,0.8648532032966614
"Je sais pourtant que je dois vivre avec les choix que je fais
",positive,0.9332330822944641
"je vous attends fusil sur les genoux
",positive,0.8723626136779785
"La montée de la violence
",positive,0.7690821886062622
"Où est le bien et le mal
",positive,0.7778064608573914
"posséder ou partager
",positive,0.8176938891410828
"Je sais où commence ta liberté  je sais pas où la mienne s'arrête
",positive,0.7422776222229004
"perdre des combats mais gagner la guerre
",positive,0.751801609992981
"même avec des petites victoires
",negative,0.742608368396759
"Tu viens d'en bas 
",neutral,0.6033362150192261
"tu connais nos misères 
",positive,0.6952438950538635
"et tu veux devenir un flic noir ?
",positive,0.7197256088256836
"Ceux qui me suivent m'aiment
",positive,0.9325003623962402
"les autres je les ken
",positive,0.6802111268043518
"c'est comme ça partout c'est la même
",negative,0.6755375266075134
"Je récolte ce que je sème, 
",positive,0.7051646709442139
"il n'y a pas de blemes
",positive,0.7814857363700867
"je vais faire justice à moi-même
",positive,0.6767988801002502
"Je lean pour noyer ma peine 
",negative,0.964808464050293
"une Kalash 
",positive,0.7638927698135376
"Ok je sirote
",negative,0.7719079852104187
"J'prends plus de place qu'un paquebot, si j'passe : ne cherche plus ta go
",negative,0.7316298484802246
"Ou bien regarde sur les sièges, parce qu'elle laisse plus de traces qu'un escargot
",negative,0.6868182420730591
"Je suis un de ces sales chiens qu'elles adoptent
",negative,0.6972776651382446
"J'ai le torse et les triceps du tricératops
",negative,0.699359655380249
"Tout est vrai de sous les pieds jusqu'à la barbe
",positive,0.6865746974945068
"Tous mes ratespi sont validés
",positive,0.7275487184524536
"J'ai parloir au premier tour, j'suis un soldat dès le premier jour
",negative,0.7320559024810791
"Peu importe c'qui va m'arriver
",neutral,0.5667526721954346
"Linceul blanc tâché de sang quand je partirai
",negative,0.7442237734794617
"Alors, c'est qui le patron ?
",neutral,0.5625842213630676
"La bite est dure 
",positive,0.7512779831886292
"la paume est dure
",neutral,0.5630463361740112
"maintenant, t'es sûr que la coke est pure
",neutral,0.6544869542121887
"Les balles sortent 
",neutral,0.5489494800567627
"Toujours hardcore 
",positive,0.9304825067520142
"Cocaïne et crack dans mon traîneau
",neutral,0.5614789128303528
"Je suis dans le V12, frérot
",positive,0.7383564114570618
"Je souhaite la mort à tous ces tretrai
",positive,0.7433745861053467
"tu le détruis
",negative,0.8114874362945557
"on le recrée
",positive,0.7528018951416016
"Si t'es pas prêt
",negative,0.8222177624702454
"reste en retrait
",negative,0.7851099371910095
"mets là à gauche
",neutral,0.654044508934021
"elle est chefrai
",neutral,0.6235473155975342
"Le son est sale
",negative,0.986584484577179
"il passe mecrè
",neutral,0.602691113948822
"Numéro 1
",positive,0.7614141702651978
"pas de secret
",neutral,0.6227312684059143
"Leur grosse pute de daronne 
",negative,0.8410489559173584
"mais qui a laissé ces chiens sans vaccin venir au monde ?
",neutral,0.5637477040290833
"La rage parce que je passe sur les ondes 
",neutral,0.659970223903656
"Recompte encore, vas-y recompte
",neutral,0.6123217344284058
"les bons amis font des bons comptes
",positive,0.7882912755012512
"Diarabi ma chérie
",positive,0.8860007524490356
"faut qu'on fasse du wari
",positive,0.7904128432273865
"Diarabi
",positive,0.7772217988967896
"mes amis, mes ennemis
",positive,0.7436069250106812
"Je ne sais plus qui est qui
",negative,0.704257607460022
"faut qu'on se barre loin d'ici
",negative,0.7947899103164673
"Surtout ne leur dis pas 
",neutral,0.6474747061729431
"Surtout ne leur dis pas entre nous ce qu'il y a
",neutral,0.5768889784812927
"Ça reste entre toi et moi, même si on est en lerega
",positive,0.7295729517936707
"Surtout ne leur dis pas, ils n'attendent que ça
",neutral,0.5536627173423767
"Je te laisse tirer sur ma chicha
",neutral,0.6016515493392944
"Je résiste comme un dozo
",neutral,0.6548821926116943
"Mes rêves s'envolent comme un sac plastique
",negative,0.9582436084747314
"Du marbre sous les pieds on en rêve tous mais pour l'instant
",negative,0.9812559485435486
"Pour le crack c'est sous l'évier, et la barbe est sous le keffieh
",negative,0.9202900528907776
"Même au bord du gouffre
",negative,0.7501590251922607
"je tends pas la main à mon pire ennemi
",negative,0.6786414980888367
"Souffrance et douleur 
",positive,0.8569623231887817
"tu fais belhani
",positive,0.6979462504386902
"Ça marche pas comme faire ses ablutions avec du vernis
",negative,0.8863970637321472
"elle est tatouée sur sur sa choun
",neutral,0.6436309814453125
"Jeune noir traverse le fil de la vie comme un funambule
",positive,0.8696351647377014
"Maman tu pleures sans fin, je sais même plus si tu souris
",negative,0.8561053276062012
"Tous tes fils ont faim, mais les tirs sont nourris
",neutral,0.5507169365882874
"Carence affective
",negative,0.878362774848938
"enfance difficile
",neutral,0.6313953995704651
"La nourrice veut me donner le biberon
",neutral,0.5262942314147949
"Je veux des boots en python
",positive,0.7937055826187134
"Rien à foutre
",negative,0.9986609816551208
"je vais leur mettre des petits ponts
",neutral,0.601997971534729
"Ça défouraille sur leurs mères
",neutral,0.5850846767425537
"Des douilles plein l'univers
",positive,0.7456596493721008
"Je te paye pas 
",negative,0.9223430156707764
"Je me réveille avec la rage
",positive,0.8778834939002991
"Avec la rage de la veille
",positive,0.8571077585220337
"Dans une main j'ai l'oseille
",positive,0.7226243615150452
"Dans l'autre main j'ai la bouteille
",neutral,0.5703827738761902
"Je confonds le gyro des keufs et celui de l'ambulance
",negative,0.9214650988578796
"Je veux juste que tu sois ma meuf
",positive,0.7706435322761536
"Je veux juste que tu m'ambiances
",positive,0.8245382308959961
"Quand il fait noir dans mon hémisphère
",neutral,0.5092228055000305
"Le soleil s'en va pour éclairer d'autres frères
",neutral,0.5016484260559082
"Fuck la galère
",negative,0.9561931490898132
"faut que je sorte de la misère
",neutral,0.6495161652565002
"Je veux une go 
",neutral,0.5418493747711182
"Je sors de la galère
",negative,0.7206034064292908
"Bats les couilles
",neutral,0.6407020688056946
"Que mon âme seule, mektoub
",positive,0.8232032060623169
"Pas d'honneur, toi, tu sens d'ici
",neutral,0.5489574074745178
"WAllah
",positive,0.8462385535240173
"Au DD
",neutral,0.5111006498336792
"Je la détaille, pécou
",neutral,0.6474279165267944
"sors de chez toi
",neutral,0.5657596588134766
"Non car j'ai le cœur qui bat après quatre, cinq barres
",neutral,0.5565001368522644
"le bonheur va m'endurcir, dur dans la merde
",negative,0.8256875276565552
"son cœur va me suffire, rajoute la mer
",positive,0.7698073983192444
"regarde le ciel, j'attends l'orage
",positive,0.8243113160133362
"attends la nuit, j'attends mon cash
",negative,0.696779191493988
"Plus je me rapproche du sommet, plus j'entends le ciel qui gronde
",positive,0.849900484085083
"On n'imagine pas cette vie sans remporter la guerre
",positive,0.7833796143531799
"Hella
",neutral,0.5989269018173218
"Belek 
",positive,0.7417280077934265
"La street c'est fou
",positive,0.9033077359199524
"Sheitana
",positive,0.7931445240974426
"Je vois des frères rentrer pour des peines à la Fofana
",neutral,0.5198261737823486
"toi ferme ta gueule, toi ferme ta gueule
",neutral,0.6184428334236145
"La vie c'est dur
",positive,0.8614112138748169
"je recoupe la pure
",positive,0.6939903497695923
"Viens prendre ta cons
",negative,0.7310128211975098
"Je fais mon biff
",positive,0.872467577457428
"Chkoun
",positive,0.7758883237838745
"Je suis faya
",positive,0.7103837728500366
"une plaquette d'aya
",negative,0.6673690676689148
"J'sais pas pourquoi je déraille
",negative,0.9123737215995789
"Et je gère mes affaires
",neutral,0.6542826294898987
